iter	Logloss
341	0.3756778825
342	0.3751551065
343	0.3740405021
344	0.3738179501
345	0.3731504534
346	0.3728903332
347	0.3724153416
348	0.3721872431
349	0.3719771373
350	0.3717637728
351	0.3710972383
352	0.3708198024
353	0.370672676
354	0.3699860031
355	0.3697067147
356	0.3695816251
357	0.3692211494
358	0.3690768671
359	0.3682993054
360	0.3679501991
361	0.3677498274
362	0.3670794438
363	0.3669416425
364	0.3668173808
365	0.3665406602
366	0.3663383589
367	0.3657273324
368	0.3654868606
369	0.365232557
370	0.3651124922
371	0.3646443863
372	0.3645230347
373	0.3643777013
374	0.3640631388
375	0.3639752671
376	0.3638156709
377	0.3637495327
378	0.3634861893
379	0.3632667596
380	0.3626059798
381	0.3620335274
382	0.3616391302
383	0.3608994984
384	0.3607049348
385	0.3605166314
386	0.3603219363
387	0.3601641523
388	0.3600741542
389	0.359883603
390	0.3597142375
391	0.3593778455
392	0.3589193746
393	0.3584097286
394	0.3582563938
395	0.3580654642
396	0.3575031796
397	0.356887078
398	0.3562320262
399	0.3560255478
400	0.3556835174
401	0.3554990076
402	0.3552943144
403	0.3547817623
404	0.354444687
405	0.3541718202
406	0.3532941002
407	0.3526771043
408	0.3521050967
409	0.3520067578
410	0.3519519206
411	0.3518712518
412	0.351653314
413	0.3510302011
414	0.350869143
415	0.3505199183
416	0.3501242847
417	0.3496142842
418	0.3494010925
419	0.3491492121
420	0.3490997151
421	0.3483853674
422	0.3473493012
423	0.3472353407
424	0.3470459123
425	0.3468381778
426	0.3467369728
427	0.3464271527
428	0.3461035058
429	0.3459397785
430	0.3454879515
431	0.3453788139
432	0.3452810309
433	0.3445085378
434	0.3444427621
435	0.344110248
436	0.3439361456
437	0.3438330757
438	0.3431833923
439	0.343019348
440	0.3428812592
441	0.342030599
442	0.3419375912
443	0.3418378863
444	0.3415224042
445	0.3410034533
446	0.3408721031
447	0.3405841997
448	0.3404955666
449	0.3403902955
450	0.3396826992
451	0.3395233667
452	0.339064157
453	0.3389696877
454	0.3387945973
455	0.3385303531
456	0.3378130001
457	0.33730932
458	0.3371974525
459	0.3370441413
460	0.3368079679
461	0.3366348422
462	0.3364224337
463	0.3361321885
464	0.3360432667
465	0.3357563706
466	0.3356861135
467	0.3354460121
468	0.3353636609
469	0.3344522972
470	0.3342865361
471	0.3342200949
472	0.3337617565
473	0.3334668488
474	0.3329295063
475	0.3324157602
476	0.3323123135
477	0.332073565
478	0.331995836
479	0.3318444433
480	0.3316262631
481	0.3314505869
482	0.3312690448
483	0.3306827499
484	0.3304678408
485	0.3303545284
486	0.3301242297
487	0.3297436832
488	0.329164204
489	0.3290082479
490	0.328961255
491	0.3282930791
492	0.3276650615
493	0.3275385729
494	0.3272829378
495	0.3269121294
496	0.3268212569
497	0.3261884054
498	0.3259361339
499	0.3257349743
500	0.3254478809
501	0.3253480819
502	0.3252317131
503	0.3250673074
504	0.3249748337
505	0.3244401836
506	0.3239370133
507	0.3237446968
508	0.323607683
509	0.32326305
510	0.3231309387
511	0.3229308856
512	0.3228302916
513	0.3222416581
514	0.3218429658
515	0.3212071742
516	0.3211268732
517	0.3210436847
518	0.3209496265
519	0.3204393752
520	0.3203679273
521	0.3202247848
522	0.3196722794
523	0.3191950111
524	0.3186226317
525	0.3183945865
526	0.3181437545
527	0.3179143501
528	0.3175221106
529	0.3168863361
530	0.3165922533
531	0.3164129663
532	0.315991646
533	0.3158508093
534	0.3157391452
535	0.3153625716
536	0.3152453513
537	0.3148267151
538	0.3146639839
539	0.3141546587
540	0.3133352438
541	0.3132621139
542	0.3132048546
543	0.3131541467
544	0.3130209237
545	0.3125053798
546	0.3123680041
547	0.3123154538
548	0.3120198448
549	0.3118186525
550	0.3115607232
551	0.3111951209
552	0.3107186131
553	0.3103706611
554	0.310139271
555	0.3096618679
556	0.3096006953
557	0.3093181564
558	0.3091775285
559	0.3087406905
560	0.3086767041
561	0.3085563563
562	0.3085075561
563	0.3083966884
564	0.3082785391
565	0.3080770632
566	0.3075833995
567	0.3072393449
568	0.3071765711
569	0.307006464
570	0.3069319201
571	0.3065903712
572	0.3063358611
573	0.3060733576
574	0.3057794298
575	0.3055989681
576	0.3055411652
577	0.3051472323
578	0.3049324548
579	0.3044410938
580	0.3042227097
581	0.3038786814
582	0.3032275348
583	0.3027190627
584	0.3026474773
585	0.3023018328
586	0.3021182279
587	0.3012175156
588	0.300874408
589	0.3007474159
590	0.3006514137
591	0.3003686764
592	0.3001550513
593	0.3000458595
594	0.2998991337
595	0.2995556939
596	0.2995053102
597	0.2993530399
598	0.2991791802
599	0.299054657
600	0.2989890803
601	0.2988519036
602	0.2987732573
603	0.2984721092
604	0.2980801558
605	0.2979028331
606	0.2977406832
607	0.297470223
608	0.2971176876
609	0.2969541848
610	0.2965873386
611	0.2965199645
612	0.2964613339
613	0.2962392799
614	0.2957637149
615	0.2956010009
616	0.2955382892
617	0.295485847
618	0.2953661741
619	0.294998929
620	0.2947344904
621	0.2945602241
622	0.2945088169
623	0.2943432115
624	0.2942661788
625	0.2941056034
626	0.293787358
627	0.2935333335
628	0.2931546888
629	0.2929461303
630	0.2928299013
631	0.2927544084
632	0.2921768025
633	0.2920826245
634	0.2913657434
635	0.2913077793
636	0.2910362606
637	0.2909077544
638	0.2901492623
639	0.2900030265
640	0.289838237
641	0.2894899551
642	0.2893665438
643	0.2891854926
644	0.2890905581
645	0.2890273758
646	0.2889680842
647	0.2884820587
648	0.2882063344
649	0.2880770051
650	0.2878740329
651	0.2876202169
652	0.2874698055
653	0.2874016379
654	0.287280006
655	0.2872290197
656	0.2869065494
657	0.2863636146
658	0.2862335709
659	0.2861801235
660	0.2861246197
661	0.2859451844
662	0.2858541677
663	0.2857038359
664	0.2856151021
665	0.2854223987
666	0.285133612
667	0.2850719468
668	0.2846673466
669	0.2842787582
670	0.2841563908
671	0.2836443376
672	0.2832312121
673	0.283161348
674	0.283117918
675	0.2828121417
676	0.2826233878
677	0.2824990088
678	0.282376584
679	0.2822681336
680	0.2821413785
681	0.2819583155
682	0.2818296311
683	0.2817799489
684	0.2817150476
685	0.281664216
686	0.2815093769
687	0.2814412923
688	0.2810499168
689	0.2809792165
690	0.2808748703
691	0.280656924
692	0.2803843341
693	0.2798118647
694	0.2793499716
695	0.2791473685
696	0.2790838283
697	0.2786657949
698	0.2785476408
699	0.2784828575
700	0.2782172832
701	0.2778597117
702	0.2777725268
703	0.2776524905
704	0.2771920008
705	0.276901524
706	0.2767334391
707	0.2762623452
708	0.2761279469
709	0.2758386627
710	0.2756130309
711	0.275391378
712	0.2752623356
713	0.2751030811
714	0.2746442456
715	0.2741773461
716	0.2738876041
717	0.2734994441
718	0.2730976877
719	0.2730250838
720	0.2728975826
721	0.2727143368
722	0.2726166599
723	0.2725261588
724	0.2721143206
725	0.2719351161
726	0.2718444366
727	0.2716778281
728	0.2713610332
729	0.2711828231
730	0.2708004029
731	0.2705752964
732	0.2704344867
733	0.2700862114
734	0.2700288811
735	0.2699848177
736	0.2699215401
737	0.2697377987
738	0.2695529915
739	0.2693982635
740	0.2691946287
741	0.2690055861
742	0.2688732434
743	0.2686552072
744	0.2682744055
745	0.268120939
746	0.2677799271
747	0.2677245308
748	0.267533305
749	0.2674266087
750	0.267017676
751	0.266973928
752	0.2668887159
753	0.2668372096
754	0.2665465207
755	0.2662157886
756	0.2660387913
757	0.2659138307
758	0.2655077303
759	0.265416265
760	0.2652070855
761	0.2650226082
762	0.2646861868
763	0.2646158587
764	0.2645040142
765	0.2644496248
766	0.2638754231
767	0.2637346848
768	0.2636716897
769	0.2635245781
770	0.2634106997
771	0.2632834222
772	0.2631548159
773	0.263014665
774	0.262797508
775	0.2626344642
776	0.2625172769
777	0.2623274211
778	0.2621127547
779	0.2616434399
780	0.2611331347
781	0.2609676451
782	0.260428794
783	0.2601490103
784	0.2597751129
785	0.2594235229
786	0.2593783201
787	0.2592978252
788	0.2591362177
789	0.2589030552
790	0.2588547332
791	0.2587047753
792	0.2585692488
793	0.258413467
794	0.2583243654
795	0.2580176881
796	0.2578981629
797	0.2577457967
798	0.2575045979
799	0.2574046504
800	0.2573421684
801	0.2571908287
802	0.2571105018
803	0.256887838
804	0.2567625031
805	0.2565201139
806	0.2560548333
807	0.2554569355
808	0.2554132172
809	0.2551328164
810	0.2550135621
811	0.2545413224
812	0.2543454915
813	0.2542109103
814	0.2540768332
815	0.2539756219
816	0.2537844699
817	0.2535445587
818	0.2533177873
819	0.2532011014
820	0.2530970018
821	0.2529596105
822	0.2528043772
823	0.252735903
824	0.2526879236
825	0.2526190165
826	0.2523399821
827	0.2522134003
828	0.252128603
829	0.2520142843
830	0.2519734739
831	0.2518380349
832	0.2517393141
833	0.2516030965
834	0.2515071843
835	0.251363088
836	0.2512537673
837	0.2511105553
838	0.2507903293
839	0.2507515169
840	0.2503901658
841	0.2500510179
842	0.2500020854
843	0.2496390793
844	0.2494706079
845	0.2490434787
846	0.2488181042
847	0.2486293736
848	0.2485851445
849	0.2485331418
850	0.2484044016
851	0.2481518109
852	0.2480406045
853	0.2477634404
854	0.247624099
855	0.2471686178
856	0.2470487464
857	0.2468463957
858	0.2467247634
859	0.2465125459
860	0.2463641644
861	0.2460782862
862	0.2459124779
863	0.2458159536
864	0.2453955503
865	0.2452985429
866	0.2449779773
867	0.244700517
868	0.2446422109
869	0.2442797899
870	0.2438219001
871	0.2436698269
872	0.2436240976
873	0.2435348691
874	0.243400749
875	0.2432885787
876	0.2431716509
877	0.2430051453
878	0.2427117727
879	0.2426764015
880	0.2426215015
881	0.2420445933
882	0.2418878277
883	0.2418126178
884	0.2416812371
885	0.2415247486
886	0.2414154729
887	0.2413654647
888	0.2412789323
889	0.2410994347
890	0.2409409923
891	0.2408567867
892	0.2407548512
893	0.2405148556
894	0.2403554063
895	0.2400521433
896	0.2399434767
897	0.239804521
898	0.2397531904
899	0.2392616359
900	0.2388625826
901	0.2388244362
902	0.2386178878
903	0.2385170041
904	0.2381896612
905	0.2380016863
906	0.2378887628
907	0.237403868
908	0.237326441
909	0.2371525761
910	0.2370753981
911	0.2370395752
912	0.2369210639
913	0.2368701978
914	0.236626551
915	0.2362882604
916	0.2361956923
917	0.2360232278
918	0.2357701129
919	0.2356911134
920	0.235526975
921	0.235403839
922	0.2351780549
923	0.2350874765
924	0.2350083823
925	0.2349528497
926	0.2349053857
927	0.234542691
928	0.2343959224
929	0.2342877962
930	0.2340401666
931	0.2338272194
932	0.2337675065
933	0.2334428192
934	0.2333604082
935	0.2332381744
936	0.2329734837
937	0.2328549518
938	0.2328116891
939	0.2326959231
940	0.2326335643
941	0.232555157
942	0.2325133988
943	0.2321843929
944	0.2319543206
945	0.2317419935
946	0.2315201813
947	0.2314074205
948	0.2313125638
949	0.2312074598
950	0.2311365712
951	0.2310558074
952	0.2308591442
953	0.2307644741
954	0.2305448057
955	0.2305042362
956	0.2304234803
957	0.2302014743
958	0.2301413059
959	0.2301004882
960	0.2299841193
961	0.2299315984
962	0.2297044495
963	0.2296547877
964	0.2294954054
965	0.229424466
966	0.2293472292
967	0.2289016709
968	0.2287845961
969	0.2285696036
970	0.2285334682
971	0.2284637224
972	0.2283487223
973	0.2280833975
974	0.2280475499
975	0.227733676
976	0.2272888808
977	0.2272217098
978	0.2271418713
979	0.2269640519
980	0.2268830613
981	0.2267165143
982	0.226472669
983	0.2260579219
984	0.2259518726
985	0.2257598993
986	0.2254724929
987	0.2251416647
988	0.2250526351
989	0.2249646497
990	0.2249168836
991	0.2248695987
992	0.2246748919
993	0.2246101631
994	0.2245425396
995	0.2243654153
996	0.2242602053
997	0.2242191044
998	0.2241094566
999	0.2240731217
