iter	Logloss
654	0.2784077072
655	0.2782855606
656	0.2781214523
657	0.277971611
658	0.2779110146
659	0.2778199196
660	0.2774988174
661	0.2774174309
662	0.2772282028
663	0.276646347
664	0.2765190125
665	0.2763118935
666	0.2757758713
667	0.275718689
668	0.2756649017
669	0.2752069283
670	0.2750222397
671	0.2749540138
672	0.2747250748
673	0.2745007515
674	0.2742546654
675	0.2741711807
676	0.2738243103
677	0.2737625313
678	0.2736525726
679	0.2735427475
680	0.2731027794
681	0.272769165
682	0.272259903
683	0.2721756935
684	0.2720978928
685	0.2716759872
686	0.2716017914
687	0.2712149048
688	0.2710829735
689	0.270916996
690	0.2708346558
691	0.2707107162
692	0.2705241585
693	0.2704489517
694	0.2703177643
695	0.270188446
696	0.2699394798
697	0.2695252419
698	0.2694299698
699	0.2692985725
700	0.2691354752
701	0.2689261818
702	0.2684898186
703	0.26838871
704	0.2683331871
705	0.2679898071
706	0.2678400803
707	0.2677622032
708	0.2676586533
709	0.2672050858
710	0.2671430588
711	0.2669651031
712	0.2668809509
713	0.2667470551
714	0.2665122223
715	0.2663937759
716	0.2663515472
717	0.2662062073
718	0.2660346222
719	0.2659121323
720	0.2658455467
721	0.2657505035
722	0.2655195999
723	0.2651351166
724	0.2648672485
725	0.2645471001
726	0.2645043945
727	0.2644456673
728	0.264346199
729	0.2640165329
730	0.2634787178
731	0.2631588173
732	0.2630129814
733	0.2628985786
734	0.2625754166
735	0.2624959946
736	0.262428627
737	0.2623279953
738	0.2620190048
739	0.2618096924
740	0.2616049957
741	0.2614995956
742	0.261193943
743	0.2610218811
744	0.2609414864
745	0.2607792282
746	0.2606381226
747	0.2605709457
748	0.2604554558
749	0.2603586197
750	0.2603041458
751	0.2601403236
752	0.2598805237
753	0.2597932434
754	0.2594955826
755	0.2593721199
756	0.2591627884
757	0.2586972427
758	0.2586055756
759	0.2584619522
760	0.2582962608
761	0.2581977463
762	0.2581453896
763	0.258098259
764	0.2580538368
765	0.2579098892
766	0.2574564171
767	0.257366581
768	0.2572898102
769	0.256793251
770	0.2566338921
771	0.2565223122
772	0.2564720154
773	0.2559434509
774	0.2558383942
775	0.2554230499
776	0.2550552368
777	0.2549725342
778	0.2547533607
779	0.2546964836
780	0.2546468544
781	0.2541987991
782	0.2541147232
783	0.2538326645
784	0.253752346
785	0.2536453056
786	0.2533324623
787	0.2530362701
788	0.2527618599
789	0.252712307
790	0.2526258469
791	0.2522304344
792	0.2519210815
793	0.2515460968
794	0.2511799431
795	0.2511368179
796	0.251072464
797	0.2510273743
798	0.2508950233
799	0.2507200241
800	0.2506116104
801	0.2505753326
802	0.2503987503
803	0.2503084183
804	0.2502284622
805	0.2501596451
806	0.2497859764
807	0.2496598053
808	0.2495424652
809	0.2495013618
810	0.2494433975
811	0.2490739822
812	0.24866539
813	0.248565197
814	0.2482574463
815	0.2480226898
816	0.2478933907
817	0.2477750397
818	0.2475720215
819	0.2473720551
820	0.2468862343
821	0.2468001556
822	0.2465456963
823	0.246447258
824	0.2463755226
825	0.2463087273
826	0.2461008835
827	0.2460420227
828	0.2459495354
829	0.2456785393
830	0.2454701042
831	0.2453375626
832	0.2449136353
833	0.24475811
834	0.2446855545
835	0.2443263245
836	0.2442350388
837	0.2441447067
838	0.2440225029
839	0.2436132431
840	0.2434605598
841	0.2432052612
842	0.24300951
843	0.2429550552
844	0.2427637482
845	0.242484436
846	0.2423983383
847	0.2423109818
848	0.2421801376
849	0.2421277809
850	0.2419934654
851	0.2417294693
852	0.2415627289
853	0.2414281654
854	0.2412110329
855	0.2409648514
856	0.2407658768
857	0.2405692291
858	0.2404763794
859	0.2404343796
860	0.2400533295
861	0.2399644089
862	0.2399010086
863	0.2396931839
864	0.2396376228
865	0.2395120621
866	0.2394242096
867	0.2393554115
868	0.2388923264
869	0.2388365364
870	0.2385354614
871	0.2381222725
872	0.2380397797
873	0.2376362228
874	0.2375069046
875	0.2374816895
876	0.2371526337
877	0.2367869949
878	0.2367141151
879	0.23653162
880	0.2364808273
881	0.2361834908
882	0.2360955238
883	0.2358607101
884	0.2355696106
885	0.2350715446
886	0.2349844551
887	0.2349390793
888	0.2347079659
889	0.2345940018
890	0.2342302704
891	0.2341879082
892	0.2339928436
893	0.2336684036
894	0.2333714867
895	0.2332049751
896	0.23312397
897	0.2328630829
898	0.232745018
899	0.2326134872
900	0.232551651
901	0.2322890854
902	0.2321368408
903	0.2320642471
904	0.2319846153
905	0.2319086456
906	0.231800251
907	0.2316622925
908	0.2316151428
909	0.2314256287
910	0.2313064766
911	0.2311333084
912	0.2310724258
913	0.2307861328
914	0.2307386017
915	0.2306039047
916	0.230550518
917	0.2304706955
918	0.2303404999
919	0.230100956
920	0.2300088882
921	0.2296746445
922	0.2296408463
923	0.2293976974
924	0.2293162537
925	0.2289720535
926	0.228864975
927	0.2284929276
928	0.2284143829
929	0.2281313515
930	0.2279529381
931	0.2279087448
932	0.2278428078
933	0.2277907944
934	0.227705574
935	0.2275358391
936	0.2274012947
937	0.2271747589
938	0.2271347427
939	0.2267659569
940	0.2264849854
941	0.2261942101
942	0.2258825302
943	0.2256837463
944	0.225597229
945	0.225375042
946	0.2251173782
947	0.225070343
948	0.224809742
949	0.2247066498
950	0.224606514
951	0.2244496727
952	0.2244148445
953	0.2243076324
954	0.2241461563
955	0.2238271332
956	0.2237887573
957	0.2236881256
958	0.2236211777
959	0.2235514641
960	0.2234410286
961	0.2233169746
962	0.2231348038
963	0.2229495621
964	0.2227735901
965	0.2225547218
966	0.222369957
967	0.2222496033
968	0.2218312836
969	0.2215235519
970	0.2214250565
971	0.2213845444
972	0.2212208939
973	0.2208209419
974	0.2207085037
975	0.2206734085
976	0.2204108238
977	0.2203154564
978	0.2202754021
979	0.2201202011
980	0.2197632217
981	0.2197218513
982	0.2192681885
983	0.2190718079
984	0.2189286804
985	0.2188252258
986	0.2186526108
987	0.2186040306
988	0.2185135269
989	0.2182603455
990	0.2180049896
991	0.2176971054
992	0.2176566315
993	0.2175672913
994	0.2172718048
995	0.217165184
996	0.2169286346
997	0.2168434143
998	0.2167721558
999	0.2166592216
