iter	Logloss
130	0.5004620056
131	0.4998317261
132	0.4995786743
133	0.4991665039
134	0.4985461426
135	0.4980828552
136	0.4976997681
137	0.4973176575
138	0.4969322205
139	0.4966079102
140	0.496359375
141	0.4959598999
142	0.4958054504
143	0.4952231445
144	0.4949710083
145	0.4946016235
146	0.4940779724
147	0.4937675781
148	0.4935752563
149	0.4933677979
150	0.4929179077
151	0.4927026978
152	0.4923109131
153	0.4919613037
154	0.4916373596
155	0.4914578552
156	0.4910464478
157	0.4907547607
158	0.4905118103
159	0.4903986511
160	0.4901528931
161	0.4898817139
162	0.4895357971
163	0.4893519592
164	0.4890547791
165	0.4885813599
166	0.4882608337
167	0.4879630127
168	0.4877087708
169	0.4874734497
170	0.4871328735
171	0.4869170532
172	0.486444458
173	0.4862486877
174	0.4860202637
175	0.4857655029
176	0.4855145264
177	0.4852505798
178	0.4848344116
179	0.4845165405
180	0.4843460693
181	0.4841167297
182	0.4839829712
183	0.4836858521
184	0.483249939
185	0.4828280029
186	0.4826496582
187	0.482440979
188	0.4822494812
189	0.4819282227
190	0.4818385315
191	0.481549408
192	0.4812306519
193	0.4808841553
194	0.480666748
195	0.4804668884
196	0.480222168
197	0.4800393066
198	0.4798196106
199	0.4795158386
200	0.4790824585
201	0.4789721985
202	0.4787456055
203	0.4785608521
204	0.4782493591
205	0.4780181885
206	0.4777774048
207	0.4776272278
208	0.4774414978
209	0.477277771
210	0.4769860229
211	0.4767232361
212	0.4765575867
213	0.4764216614
214	0.4762923889
215	0.47604776
216	0.4758007202
217	0.4755639038
218	0.4755026245
219	0.4753471375
220	0.4751495972
221	0.4748468933
222	0.4746372375
223	0.4743996582
224	0.4742662964
225	0.4740301514
226	0.4738418579
227	0.4736748657
228	0.4733458252
229	0.4730936279
230	0.4728468018
231	0.4725585632
232	0.4723138428
233	0.4721459656
234	0.4719231873
235	0.4717747803
236	0.4716652832
237	0.4714396973
238	0.4712759094
239	0.4710526123
240	0.4707749023
241	0.4704676514
242	0.4702191467
243	0.469989624
244	0.4697825317
245	0.4695157776
246	0.4692772217
247	0.4690513306
248	0.468890625
249	0.4688022156
250	0.4685499268
251	0.4683401184
252	0.4682565308
253	0.4680099182
254	0.4678446655
255	0.4676661377
256	0.4674141235
257	0.4672794495
258	0.4670192566
259	0.4668666077
260	0.4666773682
261	0.4664650269
262	0.4661774902
263	0.4660074463
264	0.4658782349
265	0.4655816345
266	0.465397583
267	0.4652878418
268	0.4651549988
269	0.4649158325
270	0.4646487427
271	0.4645241699
272	0.4644286499
273	0.4643359375
274	0.4641345825
275	0.4640562134
276	0.463859375
277	0.4636107178
278	0.4633257141
279	0.4631940918
280	0.4629055786
281	0.4625472412
282	0.4623640442
283	0.4622559814
284	0.462059021
285	0.4618571777
286	0.4617488708
287	0.4615748901
288	0.4614222412
289	0.4612225342
290	0.4610197449
291	0.4607990723
292	0.4606447144
293	0.4605592041
294	0.4604220276
295	0.460166626
296	0.4600299683
297	0.4598473511
298	0.4597173767
299	0.4595221558
300	0.4593104858
301	0.4591604004
302	0.4588545837
303	0.4586361694
304	0.4584969177
305	0.4583432007
306	0.4582822571
307	0.4580617065
308	0.4579215698
309	0.4577574463
310	0.4576468201
311	0.4574380493
312	0.4572868042
313	0.4569169922
314	0.4567792358
315	0.4565144043
316	0.4563869324
317	0.4562633667
318	0.4560758362
319	0.455857666
320	0.4557271118
321	0.4555323181
322	0.455373291
323	0.4549984741
324	0.4548542175
325	0.4547329712
326	0.4546065674
327	0.4545028687
328	0.4544016113
329	0.4542331543
330	0.4541309814
331	0.4540417786
332	0.4538539429
333	0.4535606079
334	0.4534285278
335	0.4533130798
336	0.4530927124
337	0.452889679
338	0.4526311951
339	0.4523884277
340	0.4522370605
341	0.4521073303
342	0.4519413452
343	0.4517286987
344	0.4515263977
345	0.4514324951
346	0.4513094482
347	0.4511856079
348	0.4510962524
349	0.4508933105
350	0.4507799072
351	0.4505509033
352	0.4504081726
353	0.4501563721
354	0.4499747009
355	0.4497688293
356	0.449651947
357	0.4495675659
358	0.4493945313
359	0.4492354736
360	0.4491188049
361	0.4489596558
362	0.4487687988
363	0.448625885
364	0.4485054932
365	0.4483742676
366	0.4482360229
367	0.4480735474
368	0.4479572754
369	0.4478396912
370	0.4477510376
371	0.4476064453
372	0.4474728394
373	0.4472991943
374	0.4471972351
375	0.4470315857
376	0.4468283386
377	0.4466489563
378	0.4464296875
379	0.4462649536
380	0.4460127563
381	0.4458709106
382	0.4457412109
383	0.4455826721
384	0.4454159546
385	0.4451360168
386	0.4449158936
387	0.4448173828
388	0.4447246704
389	0.4446470947
390	0.4443393555
391	0.4441947632
392	0.4441102295
393	0.4440012817
394	0.4438657227
395	0.4436867065
396	0.4435526123
397	0.4433311157
398	0.4432472534
399	0.4430341492
400	0.4428822632
401	0.4426827393
402	0.4425582275
403	0.4423915405
404	0.4422704163
405	0.4421579285
406	0.442024292
407	0.441870636
408	0.4417812805
409	0.4416539917
410	0.441564209
411	0.4414015198
412	0.4412515564
413	0.4411253662
414	0.4409513245
415	0.4407258911
416	0.4405984497
417	0.4402873535
418	0.4401526794
419	0.4399957275
420	0.4398700867
421	0.4397019653
422	0.4395758667
423	0.4394662476
424	0.4393496704
425	0.4392354736
426	0.4390335083
427	0.4389698792
428	0.4388018494
429	0.4386706543
430	0.4385209351
431	0.4384165955
432	0.4382654419
433	0.4381379395
434	0.4379890442
435	0.437782074
436	0.4375944214
437	0.4374862366
438	0.4373312073
439	0.4370773315
440	0.4369803467
441	0.4368684692
442	0.4366713257
443	0.4365445251
444	0.4364307861
445	0.4363140869
446	0.4361983032
447	0.4360529175
448	0.4359370117
449	0.4357866821
450	0.4355976257
451	0.4355027161
452	0.4354174194
453	0.4352135925
454	0.4350544128
455	0.4349505005
456	0.4348244629
457	0.4347046814
458	0.4345472412
459	0.4343637695
460	0.4342720947
461	0.4340164185
462	0.4338427124
463	0.4337625427
464	0.4336503601
465	0.4335337219
466	0.43334021
467	0.4331013794
468	0.4329246216
469	0.432800354
470	0.4327017822
471	0.432590271
472	0.4324334412
473	0.4321641541
474	0.4319956665
475	0.4318584595
476	0.4317745056
477	0.4315000916
478	0.4313477173
479	0.4311062012
480	0.4309866333
481	0.4308793335
482	0.4307068481
483	0.4305701599
484	0.4303870239
485	0.4302219849
486	0.4301363525
487	0.4298867188
488	0.4296968079
489	0.4295885925
490	0.4295072632
491	0.4294191895
492	0.4292374878
493	0.4290369873
494	0.4288605652
495	0.4286950073
496	0.4286036377
497	0.4283900146
498	0.4282113037
499	0.4280392456
500	0.427906189
501	0.42770755
502	0.4275722351
503	0.4274873352
504	0.4273493652
505	0.4272514038
506	0.4271419067
507	0.4269434509
508	0.4268348999
509	0.4266364746
510	0.4264780884
511	0.4263208618
512	0.4261538086
513	0.4260361938
514	0.4258716431
515	0.4257563782
516	0.4255622864
517	0.4253912964
518	0.4252663269
519	0.4249962769
520	0.4248189697
521	0.424640686
522	0.4245300598
523	0.4243909302
524	0.4242185669
525	0.4241386108
526	0.4239797974
527	0.4237998657
528	0.4236031189
529	0.423480835
530	0.4233040161
531	0.4232095337
532	0.4230821838
533	0.4228199768
534	0.4226118774
535	0.4223834229
536	0.4222846069
537	0.4221898804
538	0.4220868835
539	0.4219115601
540	0.4217784119
541	0.4216273804
542	0.4213771973
543	0.4212879639
544	0.4210719604
545	0.4208918457
546	0.4206702271
547	0.4204320679
548	0.4203718567
549	0.4201884766
550	0.4199956055
551	0.4198663025
552	0.4196032715
553	0.4194376831
554	0.4192701416
555	0.4190509644
556	0.4188860474
557	0.4187790527
558	0.4186218262
559	0.4184800415
560	0.4183244019
561	0.4182322388
562	0.4180636902
563	0.4179412842
564	0.4178346558
565	0.4177090759
566	0.4175426025
567	0.4174256592
568	0.4170880127
569	0.4169236755
570	0.4167046204
571	0.4165335083
572	0.4163552246
573	0.4162540588
574	0.4157865601
575	0.4156548157
576	0.4155602417
577	0.4152406006
578	0.4150772705
579	0.4147782593
580	0.4146308594
581	0.4144944458
582	0.41431073
583	0.4141520386
584	0.414016571
585	0.4138878174
586	0.4137478943
587	0.4134986877
588	0.4133311157
589	0.4131636963
590	0.412892395
591	0.4127554321
592	0.4126202087
593	0.412425415
594	0.4121943665
595	0.41209729
596	0.4119330444
597	0.4116886597
598	0.4114437866
599	0.4113408813
600	0.4112104797
601	0.4110587158
602	0.4106077881
603	0.4102476501
604	0.4100992432
605	0.4099619751
606	0.4097339172
607	0.4095403442
608	0.4094116821
609	0.4092622375
610	0.4091289673
611	0.408972168
612	0.4086784668
613	0.4085255127
614	0.4083984985
615	0.4081421204
616	0.4079763794
617	0.4075920105
618	0.4074849854
619	0.4073448486
620	0.4072267456
621	0.4070697937
622	0.4068312683
623	0.4067019958
624	0.406534729
625	0.4064461975
626	0.4063283691
627	0.4060971375
628	0.4059816895
629	0.4058040466
630	0.405668457
631	0.4055275574
632	0.4052612305
633	0.405057373
634	0.4047876587
635	0.4046503296
636	0.4045528564
637	0.4044325562
638	0.404322052
639	0.404217926
640	0.4038842773
641	0.403742981
642	0.4035346375
643	0.4034614258
644	0.4033455811
645	0.4031804504
646	0.4028460693
647	0.4027714233
648	0.4026319275
649	0.4024830933
650	0.4023546448
651	0.4019940186
652	0.4018209839
653	0.4017357178
654	0.4016260376
655	0.4014823914
656	0.4013218994
657	0.4012255859
658	0.4011325378
659	0.4010372009
660	0.4009510498
661	0.4008096924
662	0.4007050781
663	0.4006031799
664	0.4005209961
665	0.40036026
666	0.4002647705
667	0.400190094
668	0.4000317078
669	0.3997936401
670	0.3996647644
671	0.3995662842
672	0.3994684448
673	0.3993595886
674	0.3991196899
675	0.3990143127
676	0.3989174805
677	0.3988287659
678	0.3985479736
679	0.3983144531
680	0.3979984131
681	0.3977261658
682	0.3976314087
683	0.3974614258
684	0.3973026733
685	0.397182312
686	0.3968533325
687	0.3967574768
688	0.396651825
689	0.3965412292
690	0.3962608032
691	0.395975708
692	0.3956653442
693	0.3954089966
694	0.3953225403
695	0.3950651245
696	0.3946829529
697	0.3945987549
698	0.3945110168
699	0.3941461182
700	0.3940601196
701	0.393943512
702	0.3937525635
703	0.3936676941
704	0.3935589905
705	0.3934145203
706	0.3930274658
707	0.3928832397
708	0.3927536926
709	0.3926573486
710	0.3923886108
711	0.3922445679
712	0.3921275635
713	0.3920371399
714	0.3918204651
715	0.3916913757
716	0.3916068726
717	0.3915203857
718	0.3913938599
719	0.3911472168
720	0.3910560608
721	0.3909628601
722	0.3908403931
723	0.3907127991
724	0.390341217
725	0.3902204285
726	0.3899732666
727	0.3896331177
728	0.3895473633
729	0.3893058472
730	0.3891815796
731	0.3888764648
732	0.3886812439
733	0.3885437012
734	0.3884064331
735	0.3883000488
736	0.3882276611
737	0.3879325562
738	0.3878467712
739	0.3876787109
740	0.3875561829
741	0.3874824829
742	0.387394043
743	0.3872982788
744	0.3870339966
745	0.386947998
746	0.3868501892
747	0.3867463989
748	0.3866536255
749	0.3864107056
750	0.3862538452
751	0.3861051941
752	0.3859274292
753	0.385711792
754	0.3856478271
755	0.3855716553
756	0.3854893799
757	0.3850894165
758	0.3847573242
759	0.3846672058
760	0.3846142578
761	0.3843301697
762	0.3840926514
763	0.3836493835
764	0.3833179932
765	0.3829802856
766	0.3828083191
767	0.3827347107
768	0.3826656494
769	0.3824078064
770	0.3822796631
771	0.3821812744
772	0.3819068604
773	0.3816494751
774	0.3813883057
775	0.3812944336
776	0.3812018127
777	0.3807195435
778	0.3806437378
779	0.3803268433
780	0.3800709839
781	0.379993103
782	0.3798534851
783	0.3795805359
784	0.3793761597
785	0.3791228943
786	0.3790392456
787	0.3786941528
788	0.3785875854
789	0.3784737549
790	0.3784185181
791	0.3783546753
792	0.3781624756
793	0.3780840149
794	0.3778158264
795	0.3777157288
796	0.3773950806
797	0.3771531982
798	0.3768397217
799	0.3765652466
800	0.3763193054
801	0.3762485352
802	0.3761642151
803	0.3758763733
804	0.3757895508
805	0.3757437134
806	0.375637146
807	0.3755780334
808	0.3755067139
809	0.3753055115
810	0.3752403259
811	0.3750179138
812	0.3749144592
813	0.3748205872
814	0.3744933472
815	0.3743988647
816	0.3743056641
817	0.3740242615
818	0.3737533875
819	0.3733994141
820	0.3733224182
821	0.3733005981
822	0.3731853638
823	0.3728897095
824	0.3727798157
825	0.3726416016
826	0.372379425
827	0.3722571411
828	0.3719927063
829	0.3719341431
830	0.371672699
831	0.3714867554
832	0.3712045898
833	0.3711401367
834	0.3709525146
835	0.370824707
836	0.3707295837
837	0.3706549683
838	0.3705918274
839	0.37049823
840	0.3702838745
841	0.3700507202
842	0.3698694153
843	0.3698162842
844	0.3697455139
845	0.3695396118
846	0.3693742981
847	0.3690932922
848	0.3689953308
849	0.3688745117
850	0.3686590576
851	0.3685791626
852	0.3683987122
853	0.3683452454
854	0.3682539062
855	0.3679212036
856	0.3676801147
857	0.3675874939
858	0.3674630737
859	0.3674006958
860	0.3673365479
861	0.3669090881
862	0.3667895508
863	0.3665985107
864	0.3665125122
865	0.3664308472
866	0.3661657104
867	0.3661370544
868	0.3660236511
869	0.3659430237
870	0.3658694458
871	0.3657999878
872	0.3657127075
873	0.3656679688
874	0.3653320313
875	0.365085144
876	0.3650042419
877	0.3649318542
878	0.3648709717
879	0.3646887817
880	0.3646295166
881	0.3644098816
882	0.3641312561
883	0.3638652954
884	0.363815979
885	0.3637234497
886	0.3636570435
887	0.3633822632
888	0.3633141174
889	0.3630457458
890	0.3629653931
891	0.3627879639
892	0.3625597534
893	0.3623724976
894	0.3622987671
895	0.3621781006
896	0.3621097717
897	0.361994873
898	0.3619737854
899	0.3617865295
900	0.3614691162
901	0.3612828979
902	0.3611906128
903	0.3611283569
904	0.3609440918
905	0.3608820801
906	0.3608183594
907	0.3605502014
908	0.3604822998
909	0.3603842773
910	0.3603102417
911	0.3601085815
912	0.3600265198
913	0.3598023682
914	0.3596242065
915	0.3593475037
916	0.3592986145
917	0.3592363892
918	0.3590320435
919	0.3587433472
920	0.3586800232
921	0.3585887451
922	0.3584549561
923	0.3583457336
924	0.3581706238
925	0.35812677
926	0.3580714111
927	0.3579716797
928	0.3576872253
929	0.3576070251
930	0.3575070801
931	0.357421875
932	0.357300415
933	0.3570414429
934	0.3567040405
935	0.356625
936	0.3564743042
937	0.3563787537
938	0.3560712891
939	0.3558010559
940	0.3557507935
941	0.3556714478
942	0.3554342957
943	0.3552776184
944	0.3550221252
945	0.3548228149
946	0.3544949646
947	0.354421814
948	0.3543344727
949	0.3542865906
950	0.3541126709
951	0.3538617249
952	0.353680603
953	0.3535830383
954	0.353513855
955	0.3534541016
956	0.3532379456
957	0.3530055542
958	0.3528213806
959	0.3525955505
960	0.3525249939
961	0.3523204346
962	0.3521158752
963	0.3520578613
964	0.3518999634
965	0.3518418579
966	0.3516414185
967	0.3514184875
968	0.3512469177
969	0.3510245667
970	0.3509752808
971	0.3509130859
972	0.3507011719
973	0.3505203552
974	0.3503309937
975	0.3502664185
976	0.3501976929
977	0.3500180359
978	0.3499942627
979	0.3498029175
980	0.3496641846
981	0.3494511108
982	0.3493227844
983	0.349088562
984	0.3488439941
985	0.348682373
986	0.348493103
987	0.348428772
988	0.3483580933
989	0.348267334
990	0.3482431946
991	0.3481908875
992	0.3481383972
993	0.3480731201
994	0.3477966919
995	0.3476735229
996	0.3475625916
997	0.3474768677
998	0.3474268188
999	0.347171814
