iter	Passed	Remaining
780	40230	11280
781	40287	11231
782	40334	11178
783	40382	11125
784	40424	11071
785	40471	11018
786	40552	10975
787	40599	10922
788	40647	10870
789	40694	10817
790	40743	10765
791	40801	10715
792	40846	10662
793	40923	10617
794	40969	10564
795	41031	10515
796	41080	10463
797	41131	10411
798	41197	10363
799	41255	10313
800	41297	10260
801	41353	10209
802	41399	10156
803	41447	10104
804	41491	10050
805	41568	10005
806	41613	9952
807	41657	9898
808	41697	9844
809	41743	9791
810	41785	9738
811	41825	9683
812	41894	9636
813	41944	9584
814	41985	9530
815	42035	9478
816	42079	9425
817	42129	9373
818	42173	9320
819	42214	9266
820	42268	9215
821	42311	9162
822	42357	9109
823	42394	9055
824	42431	9000
825	42543	8962
826	42652	8922
827	42698	8869
828	42736	8815
829	42774	8761
830	42821	8708
831	42860	8654
832	42912	8603
833	42959	8550
834	43006	8498
835	43053	8445
836	43098	8393
837	43144	8340
838	43191	8288
839	43245	8237
840	43287	8184
841	43333	8131
842	43382	8079
843	43427	8026
844	43471	7974
845	43516	7921
846	43562	7869
847	43610	7817
848	43683	7769
849	43738	7718
850	43776	7664
851	43827	7613
852	43873	7560
853	43920	7508
854	43959	7455
855	44058	7411
856	44102	7358
857	44154	7307
858	44196	7254
859	44235	7201
860	44273	7147
861	44312	7094
862	44348	7040
863	44385	6986
864	44423	6933
865	44474	6881
866	44520	6829
867	44558	6776
868	44596	6722
869	44643	6670
870	44718	6623
871	44766	6571
872	44804	6517
873	44845	6465
874	44882	6411
875	44919	6358
876	44968	6306
877	45018	6255
878	45053	6201
879	45091	6148
880	45140	6097
881	45179	6044
882	45217	5991
883	45255	5938
884	45294	5885
885	45339	5833
886	45388	5782
887	45433	5730
888	45470	5677
889	45510	5624
890	45557	5573
891	45596	5520
892	45634	5467
893	45672	5415
894	45733	5365
895	45784	5314
896	45829	5262
897	45874	5210
898	45937	5160
899	46012	5112
900	46064	5061
901	46112	5010
902	46157	4958
903	46203	4906
904	46251	4855
905	46297	4803
906	46344	4751
907	46381	4699
908	46421	4647
909	46459	4594
910	46497	4542
911	46538	4490
912	46593	4439
913	46642	4388
914	46689	4337
915	46731	4285
916	46796	4235
917	46846	4184
918	46901	4133
919	46952	4082
920	46997	4031
921	47042	3979
922	47089	3928
923	47128	3876
924	47168	3824
925	47217	3773
926	47265	3722
927	47311	3670
928	47362	3619
