iter	Passed	Remaining
188	11227	48175
189	11273	48058
190	11320	47950
191	11358	47800
192	11396	47654
193	11443	47545
194	11482	47402
195	11525	47278
196	11565	47143
197	11612	47036
198	11650	46896
199	11703	46812
200	11790	46868
201	11831	46739
202	11879	46639
203	11921	46517
204	11962	46392
205	12010	46292
206	12055	46184
207	12093	46049
208	12129	45906
209	12178	45812
210	12223	45709
211	12262	45579
212	12301	45451
213	12345	45343
214	12393	45249
215	12438	45147
216	12484	45046
217	12521	44917
218	12558	44787
219	12607	44699
220	12654	44604
221	12692	44480
222	12731	44360
223	12767	44230
224	12844	44240
225	12890	44146
226	12937	44056
227	12988	43977
228	13049	43934
229	13111	43896
230	13193	43919
231	13245	43846
232	13292	43755
233	13329	43634
234	13366	43512
235	13403	43391
236	13455	43318
237	13497	43214
238	13550	43146
239	13595	43051
240	13634	42939
241	13698	42908
242	13739	42802
243	13796	42745
244	13839	42649
245	13930	42696
246	13973	42599
247	14030	42544
248	14078	42460
249	14120	42360
250	14162	42263
251	14209	42178
252	14249	42073
253	14291	41974
254	14331	41871
255	14377	41783
256	14420	41689
257	14472	41622
258	14513	41523
259	14577	41489
260	14617	41387
261	14668	41318
262	14708	41216
263	14763	41158
264	14802	41056
265	14846	40967
266	14888	40873
267	14931	40783
268	15015	40805
269	15074	40757
270	15117	40666
271	15175	40618
272	15220	40533
273	15267	40452
274	15314	40374
275	15357	40284
276	15407	40214
277	15450	40127
278	15498	40050
279	15544	39972
280	15593	39900
281	15635	39810
282	15695	39766
283	15742	39689
284	15779	39587
285	15817	39489
286	15855	39390
287	15892	39290
288	15938	39212
289	15986	39139
290	16069	39153
291	16116	39077
292	16157	38987
293	16202	38907
294	16240	38812
295	16279	38719
296	16317	38623
297	16370	38563
298	16407	38467
299	16447	38377
300	16486	38285
301	16523	38190
302	16561	38096
303	16598	38000
304	16644	37928
305	16681	37832
306	16721	37745
307	16758	37652
308	16795	37558
309	16833	37467
310	16871	37376
311	16907	37283
312	16944	37190
313	16985	37108
314	17023	37018
315	17065	36938
316	17263	37194
317	17304	37111
318	17345	37028
319	17397	36970
320	17497	37012
321	17563	36980
322	17609	36908
323	17649	36824
324	17690	36742
325	17728	36654
326	17767	36566
327	17813	36496
328	17858	36422
329	17894	36331
330	17937	36253
331	17981	36179
332	18027	36108
333	18066	36025
334	18102	35935
335	18152	35872
336	18189	35784
337	18226	35697
338	18309	35701
339	18352	35625
340	18399	35558
341	18443	35484
342	18480	35399
343	18521	35319
344	18565	35248
345	18611	35179
346	18657	35111
347	18704	35044
348	18752	34979
349	18791	34897
350	18829	34816
351	18867	34733
352	18905	34651
353	18949	34580
354	18987	34497
355	19026	34418
356	19063	34335
357	19099	34250
358	19152	34197
359	19195	34125
360	19232	34043
361	19268	33960
362	19361	33975
363	19403	33903
364	19446	33831
365	19493	33767
366	19548	33716
367	19588	33640
368	19640	33586
369	19686	33520
370	19731	33453
371	19769	33374
372	19806	33293
373	19854	33232
374	19900	33167
375	19938	33089
376	19976	33011
377	20022	32947
378	20061	32871
379	20100	32795
380	20146	32730
381	20184	32655
382	20222	32577
383	20268	32513
384	20305	32436
385	20344	32361
386	20427	32357
387	20471	32289
388	20514	32221
389	20559	32157
390	20596	32080
391	20635	32006
392	20681	31943
393	20728	31882
394	20778	31826
395	20817	31751
396	20868	31697
397	20910	31628
398	20959	31570
399	21001	31501
400	21056	31453
401	21102	31391
402	21142	31320
403	21192	31264
404	21238	31202
405	21279	31132
406	21319	31062
407	21361	30995
408	21405	30930
409	21498	30937
410	21544	30874
411	21591	30814
412	21634	30749
413	21680	30687
414	21727	30627
415	21772	30565
416	21815	30499
417	21875	30458
418	21923	30399
419	21963	30330
420	22019	30283
421	22062	30218
422	22109	30158
423	22152	30094
424	22197	30031
425	22250	29980
426	22288	29910
427	22334	29848
428	22388	29799
429	22428	29730
430	22487	29687
431	22566	29670
432	22617	29616
433	22673	29569
434	22727	29519
435	22780	29468
436	22864	29456
437	22920	29409
438	22986	29374
439	23035	29318
440	23093	29272
441	23139	29212
442	23197	29167
443	23236	29098
444	23273	29026
445	23310	28954
446	23352	28889
447	23397	28829
448	23445	28771
449	23490	28711
450	23537	28651
451	23620	28636
452	23671	28583
453	23723	28531
454	23776	28479
455	23838	28438
456	23909	28408
457	23960	28355
458	24003	28291
459	24044	28225
460	24087	28162
461	24132	28102
462	24169	28031
463	24206	27962
464	24256	27908
465	24302	27848
466	24349	27790
467	24393	27729
468	24430	27660
469	24472	27596
470	24517	27536
471	24555	27469
472	24592	27400
473	24798	27518
474	24843	27458
475	24899	27410
476	24950	27356
477	25005	27307
478	25078	27277
479	25143	27238
480	25195	27186
481	25240	27125
482	25276	27056
483	25318	26992
484	25356	26924
485	25395	26859
486	25434	26792
487	25472	26725
488	25518	26666
489	25615	26661
490	25701	26643
491	25746	26583
492	25797	26529
493	25878	26507
494	25927	26450
495	25978	26397
496	26035	26349
497	26097	26307
498	26166	26271
499	26217	26217
500	26261	26156
501	26302	26092
502	26349	26034
503	26394	25975
504	26432	25908
505	26471	25844
506	26518	25786
507	26562	25726
508	26610	25669
509	26647	25602
510	26686	25537
511	26725	25473
512	26764	25407
513	26803	25342
514	26841	25277
515	26932	25262
516	26975	25201
517	27016	25138
518	27067	25085
519	27120	25034
520	27173	24982
521	27216	24922
522	27278	24879
523	27330	24827
524	27386	24778
525	27427	24716
526	27473	24658
527	27520	24601
528	27557	24536
529	27659	24527
530	27731	24493
531	27770	24429
532	27817	24372
533	27859	24311
534	27906	24255
535	27998	24237
536	28039	24175
537	28090	24122
538	28137	24065
539	28197	24019
540	28246	23965
541	28317	23928
542	28381	23886
543	28431	23831
544	28477	23774
545	28541	23732
546	28586	23674
547	28631	23615
548	28671	23553
549	28721	23499
550	28763	23438
551	28814	23385
552	28860	23328
553	28913	23276
554	28969	23227
555	29019	23173
556	29104	23147
557	29149	23089
558	29218	23050
559	29267	22995
560	29346	22964
561	29428	22935
562	29481	22883
563	29536	22832
564	29583	22776
565	29628	22718
566	29675	22662
567	29717	22602
568	29766	22547
569	29814	22491
570	29860	22434
571	29910	22380
572	29953	22321
573	29999	22264
574	30042	22205
575	30094	22153
576	30189	22132
577	30242	22080
578	30300	22031
579	30361	21985
580	30415	21934
581	30488	21897
582	30543	21847
583	30589	21790
584	30643	21738
585	30688	21681
586	30734	21624
587	30783	21569
588	30824	21508
589	30870	21452
590	30915	21395
591	30954	21333
592	30992	21271
593	31040	21215
594	31083	21158
595	31120	21095
596	31156	21031
597	31239	21000
598	31280	20940
599	31346	20897
600	31404	20848
601	31460	20799
602	31521	20752
603	31568	20697
604	31617	20642
605	31657	20582
606	31702	20525
607	31739	20463
608	31778	20403
609	31826	20347
610	31874	20293
611	31919	20236
612	31957	20175
613	31997	20115
614	32035	20054
615	32072	19993
616	32156	19960
617	32198	19902
618	32248	19849
619	32451	19889
620	32492	19830
621	32542	19776
622	32597	19726
623	32647	19672
624	32700	19620
625	32784	19586
626	32841	19537
627	32884	19479
628	32925	19420
629	32975	19366
630	33018	19308
631	33063	19252
632	33102	19192
633	33139	19130
634	33185	19074
635	33232	19019
636	33269	18959
637	33310	18900
638	33346	18839
639	33384	18778
640	33434	18725
641	33514	18688
642	33561	18633
643	33616	18583
644	33674	18534
645	33742	18490
646	33815	18449
647	33873	18400
648	33911	18340
649	33956	18284
650	33992	18223
651	34035	18165
652	34072	18106
653	34110	18046
654	34155	17990
655	34202	17935
656	34241	17876
657	34278	17816
658	34315	17756
659	34352	17696
660	34400	17642
661	34436	17582
662	34477	17524
663	34518	17467
664	34601	17430
665	34645	17374
666	34699	17323
667	34766	17279
668	34826	17231
669	34903	17191
670	34950	17136
671	35004	17085
672	35046	17028
673	35093	16973
674	35138	16918
675	35183	16862
676	35221	16804
677	35261	16746
678	35297	16687
679	35337	16629
680	35382	16574
681	35419	16515
682	35459	16457
683	35507	16403
684	35552	16348
685	35593	16292
686	35671	16252
687	35734	16205
688	35795	16157
689	35851	16107
690	35907	16056
691	35974	16011
692	36027	15960
693	36081	15908
694	36127	15854
695	36168	15797
696	36233	15751
697	36279	15696
698	36319	15639
699	36369	15586
700	36415	15532
701	36463	15478
702	36508	15423
703	36549	15367
704	36590	15311
705	36631	15254
706	36723	15219
707	36765	15163
708	36810	15108
709	36874	15061
710	36932	15011
711	36992	14963
712	37078	14924
713	37132	14873
714	37188	14823
715	37235	14769
716	37286	14716
717	37325	14660
718	37371	14605
719	37419	14551
720	37465	14497
721	37510	14442
722	37556	14388
723	37604	14335
724	37652	14281
725	37696	14227
726	37749	14175
727	37836	14136
728	37892	14086
729	37948	14035
730	38014	13988
731	38107	13952
732	38168	13903
733	38221	13851
734	38267	13796
735	38313	13742
736	38356	13687
737	38401	13633
738	38448	13579
739	38486	13522
740	38525	13465
741	38563	13408
742	38601	13352
743	38638	13294
744	38678	13238
745	38724	13185
746	38770	13131
747	38934	13117
748	39036	13081
749	39092	13030
750	39149	12980
751	39197	12926
752	39254	12876
753	39308	12824
754	39368	12775
755	39409	12719
756	39450	12663
757	39496	12609
758	39543	12555
759	39597	12504
760	39679	12461
761	39716	12404
762	39754	12348
763	39803	12295
764	39850	12241
765	39895	12187
766	39933	12131
767	39970	12074
768	40072	12037
769	40140	11990
770	40199	11939
771	40283	11897
772	40366	11854
773	40418	11801
774	40458	11745
775	40514	11694
776	40560	11640
777	40607	11587
778	40654	11533
779	40699	11479
780	40745	11425
781	40782	11368
782	40819	11312
783	40871	11260
784	40909	11204
785	40962	11152
786	41007	11098
787	41043	11042
788	41131	10999
789	41180	10946
790	41232	10894
791	41286	10842
792	41340	10791
793	41388	10738
794	41441	10686
795	41500	10635
796	41551	10583
797	41602	10530
798	41643	10476
799	41689	10422
800	41735	10368
801	41780	10314
802	41818	10259
803	41859	10204
804	41904	10150
805	41942	10095
806	41985	10041
807	42022	9985
808	42074	9933
809	42121	9880
810	42215	9838
811	42255	9783
812	42307	9731
813	42358	9679
814	42408	9626
815	42483	9579
816	42530	9526
817	42592	9476
818	42657	9427
819	42705	9374
820	42743	9319
821	42782	9264
822	42827	9210
823	42875	9157
824	42921	9104
825	42959	9049
826	42999	8995
827	43038	8940
828	43077	8885
829	43123	8832
830	43169	8779
831	43207	8724
832	43296	8680
833	43343	8627
834	43403	8576
835	43453	8524
836	43519	8475
837	43618	8432
838	43672	8380
839	43721	8327
840	43774	8276
841	43819	8222
842	43866	8169
843	43912	8116
844	43960	8063
845	44008	8011
846	44051	7957
847	44099	7904
848	44139	7850
849	44190	7798
850	44236	7745
851	44282	7692
852	44382	7648
853	44462	7601
854	44516	7549
855	44566	7497
856	44635	7447
857	44707	7399
858	44765	7348
859	44821	7296
860	44867	7243
861	44905	7189
862	44965	7138
863	45004	7084
864	45055	7031
865	45098	6978
866	45138	6924
867	45181	6870
868	45222	6817
869	45267	6764
870	45331	6713
871	45377	6660
872	45585	6631
873	45651	6581
874	45706	6529
875	45772	6479
876	45829	6427
877	45889	6376
878	45955	6326
879	46005	6273
880	46051	6220
881	46090	6166
882	46127	6112
883	46165	6057
884	46206	6004
885	46244	5950
886	46280	5895
887	46328	5843
888	46364	5789
889	46408	5735
890	46454	5682
891	46491	5629
892	46531	5575
893	46572	5521
894	46659	5474
895	46704	5421
896	46750	5368
897	46790	5314
898	46839	5262
899	46877	5208
900	46915	5154
901	46953	5101
902	46993	5048
903	47037	4995
904	47078	4941
905	47115	4888
906	47153	4834
907	47193	4781
908	47238	4729
909	47275	4675
910	47315	4622
911	47352	4569
912	47394	4516
913	47432	4463
914	47474	4410
915	47511	4356
916	47561	4304
917	47598	4251
918	47635	4198
919	47727	4150
920	47784	4098
921	47825	4046
922	47870	3993
923	47907	3940
924	47949	3887
925	47988	3834
926	48026	3782
927	48072	3729
928	48119	3677
929	48156	3624
930	48192	3571
931	48294	3523
932	48397	3475
933	48444	3423
934	48489	3370
935	48533	3318
936	48579	3266
937	48626	3214
938	48663	3161
939	48700	3108
940	48788	3059
941	48829	3006
942	48874	2954
943	48923	2902
944	48961	2849
945	48998	2796
946	49035	2744
947	49089	2692
948	49126	2640
949	49163	2587
950	49199	2535
951	49244	2482
952	49281	2430
953	49321	2378
954	49359	2325
955	49398	2273
956	49444	2221
957	49489	2169
958	49536	2117
959	49583	2065
960	49619	2013
961	49656	1961
962	49692	1909
963	49737	1857
964	49775	1805
965	49860	1754
966	49902	1702
967	49944	1651
968	49990	1599
969	50027	1547
970	50078	1495
971	50121	1443
972	50168	1392
973	50203	1340
974	50246	1288
975	50292	1236
976	50329	1184
977	50369	1133
978	50406	1081
979	50448	1029
980	50486	977
981	50524	926
982	50570	874
983	50608	822
984	50648	771
985	50686	719
986	50779	668
987	50843	617
988	51087	568
989	51135	516
990	51181	464
991	51225	413
992	51268	361
993	51316	309
994	51363	258
995	51402	206
996	51454	154
997	51500	103
998	51564	51
999	51609	0
