iter	Logloss
529	0.3222707367
530	0.3216934204
531	0.3213114929
532	0.3212566757
533	0.32072155
534	0.3205704498
535	0.3204148865
536	0.3202959061
537	0.3198633957
538	0.3193616486
539	0.3190783501
540	0.3185150146
541	0.318349762
542	0.317875061
543	0.3176533699
544	0.3175127029
545	0.3174032211
546	0.3173137093
547	0.3167070389
548	0.3162853241
549	0.316118412
550	0.3157196045
551	0.3152573776
552	0.3144402504
553	0.3140999031
554	0.3140196037
555	0.313609581
556	0.3135569191
557	0.3133829498
558	0.3132983208
559	0.3128361511
560	0.3127586937
561	0.3127092171
562	0.3125139427
563	0.3123818779
564	0.3119093704
565	0.3118279457
566	0.3117818642
567	0.311649437
568	0.3112147713
569	0.31102108
570	0.3108964157
571	0.3107353783
572	0.3106645012
573	0.3100798035
574	0.3096306038
575	0.3091863632
576	0.3086613464
577	0.3081175041
578	0.3079214478
579	0.3074013329
580	0.3071175003
581	0.306945858
582	0.3066649246
583	0.3062047768
584	0.3058151436
585	0.3057316971
586	0.3055396271
587	0.3054156113
588	0.3051937866
589	0.3048275185
590	0.3046521759
591	0.3044807816
592	0.3041179848
593	0.3039912415
594	0.3038463211
595	0.3034999466
596	0.3034051895
597	0.3032604218
598	0.3030544472
599	0.3026798248
600	0.3026074219
601	0.302293148
602	0.3022001266
603	0.3019852829
604	0.3019273758
605	0.3015214539
606	0.301305542
607	0.3011514664
608	0.3009862518
609	0.300592804
610	0.3005197906
611	0.3003989792
612	0.3002605629
613	0.2997192764
614	0.2996456909
615	0.2993006516
616	0.2990942001
617	0.2990200996
618	0.2988792229
619	0.2988017273
620	0.2984222412
621	0.2980120468
622	0.29758358
623	0.2974398804
624	0.2973911858
625	0.2970166779
626	0.2969389725
627	0.2966440964
628	0.2964196777
629	0.296232605
630	0.2956071091
631	0.2953500938
632	0.2952235794
633	0.2949300003
634	0.2947707748
635	0.2943483353
636	0.293971138
637	0.2938336182
638	0.2937097549
639	0.2933546638
640	0.2930808449
641	0.2926327515
642	0.2923511124
643	0.2919641304
644	0.291737442
645	0.2913521385
646	0.2912232399
647	0.2910951233
648	0.2904512215
649	0.2902744675
650	0.2901381302
651	0.2898542595
652	0.2898003387
653	0.2897376251
654	0.2895858574
655	0.2894514465
656	0.2890049744
657	0.2888418388
658	0.288494606
659	0.2883250618
660	0.2881293678
661	0.2879782867
662	0.2875811005
663	0.2874993896
664	0.2872659302
665	0.2871949577
666	0.2868014526
667	0.2866861916
668	0.2865990448
669	0.2865309143
670	0.2864056969
671	0.2860569382
672	0.2859069633
673	0.2858593941
674	0.2855387115
675	0.2850637817
676	0.2849553108
677	0.2848855591
678	0.284700489
679	0.2844423676
680	0.2843575859
681	0.2841540146
682	0.2837298965
683	0.2833083916
684	0.283159256
685	0.2830877113
686	0.2827595329
687	0.2825723267
688	0.2822632599
689	0.2817868996
690	0.2814112091
691	0.2812238884
692	0.2807677841
693	0.2805802917
694	0.2805332565
695	0.2804146957
696	0.2802378082
697	0.279888382
698	0.2789844894
699	0.278858223
700	0.278482666
701	0.2784184074
702	0.278297863
703	0.2781623459
704	0.2779631805
705	0.2777009583
706	0.2773845673
707	0.277193203
708	0.2770307159
709	0.2767591095
710	0.2766911888
711	0.2764162064
712	0.2759286499
713	0.275822525
714	0.2756935883
715	0.2752535248
716	0.2750980377
717	0.2749123001
718	0.2748154831
719	0.2742815208
720	0.2740195847
721	0.2738965607
722	0.2732804489
723	0.2728166008
724	0.2725874329
725	0.272470665
726	0.2723175812
727	0.2722049904
728	0.2719363594
729	0.2715162277
730	0.2713611984
731	0.2713041496
732	0.2711759186
733	0.2710401535
734	0.270887928
735	0.2703051949
736	0.2702412796
737	0.2701726532
738	0.2700577545
739	0.2698009872
740	0.2693599319
741	0.2692007446
742	0.2688506699
743	0.2686888695
744	0.2685478401
745	0.2684627533
746	0.2683540344
747	0.2681336212
748	0.2680852509
749	0.2679672241
750	0.2678434753
751	0.2677864838
752	0.2676005936
753	0.2674944115
754	0.2674155998
755	0.2672140312
756	0.267128315
757	0.2668211174
758	0.2666133499
759	0.2663035965
760	0.2657175827
761	0.2655590439
762	0.265248661
763	0.2651034927
764	0.2648093414
765	0.2644323349
766	0.2642956161
767	0.264047699
768	0.2638973236
769	0.2636651993
770	0.2636074448
771	0.2634526634
772	0.2633943939
773	0.2633273697
774	0.2631802368
775	0.263088932
776	0.2630120468
777	0.2629267502
778	0.2623742104
779	0.2622478104
780	0.2621537209
781	0.2619402885
782	0.2616275787
783	0.2614953041
784	0.2612573624
785	0.2611319351
786	0.2610878754
787	0.2609129333
788	0.2608313942
789	0.2606844902
790	0.2605910683
791	0.2603727341
792	0.2603282738
793	0.2601882744
794	0.2598604202
795	0.2597160339
796	0.2595321655
797	0.2594180679
798	0.2593671036
799	0.2592591858
800	0.2591450119
801	0.2590793228
802	0.2589426422
803	0.2588771248
804	0.2587061882
805	0.25852005
806	0.2581343079
807	0.258003521
808	0.2578766632
809	0.2576012039
810	0.2574871826
811	0.2573670769
812	0.2570127869
813	0.2569076157
814	0.2567666435
815	0.2567119598
816	0.2566293335
817	0.2565478134
818	0.2564590073
819	0.2564012146
820	0.2560883522
821	0.2559836197
822	0.2558174133
823	0.2557405853
824	0.2556903839
825	0.2556515884
826	0.2554236603
827	0.2550546646
828	0.2547829819
829	0.2543684769
830	0.2541806412
831	0.2540910721
832	0.2539429474
833	0.2535785675
834	0.2533991623
835	0.2532455063
836	0.2527285194
837	0.2526249313
838	0.2524882126
839	0.2524242401
840	0.2521417618
841	0.2519514465
842	0.2518625641
843	0.2515192986
844	0.2511545944
845	0.2508646965
846	0.250494957
847	0.2501981354
848	0.2500892639
849	0.2500378799
850	0.2499451065
851	0.2497319984
852	0.2495792961
853	0.2492416954
854	0.2490931129
855	0.2490361786
856	0.2486768532
857	0.2486323929
858	0.2483260918
859	0.2482289124
860	0.2481114197
861	0.2479747772
862	0.2478056335
863	0.2476569748
864	0.2473057938
865	0.2471687317
866	0.2470492554
867	0.2467667389
868	0.2467303085
869	0.2466238403
870	0.2460225296
871	0.2457276917
872	0.2454066086
873	0.2452959061
874	0.245163269
875	0.2449900246
876	0.2446139145
877	0.2445435143
878	0.2444294357
879	0.2443801498
880	0.2443414688
881	0.2442221069
882	0.2439959335
883	0.2439032364
884	0.2434982872
885	0.2434183884
886	0.2433495331
887	0.2432334518
888	0.2428980827
889	0.2427559662
890	0.2426852036
891	0.2425668907
892	0.2424858475
893	0.2422853851
894	0.2422379303
895	0.2420641899
896	0.2419918251
897	0.241795578
898	0.2416974258
899	0.2415862656
900	0.2414874268
901	0.2413015366
902	0.2409628105
903	0.2407793427
904	0.2405084229
905	0.2403355026
906	0.239906826
907	0.2395129395
908	0.2390213394
909	0.2388957977
910	0.238770504
911	0.2386560059
912	0.2384441757
913	0.2381729698
914	0.2380786133
915	0.2379953384
916	0.2379037857
917	0.2377676964
918	0.2374523544
919	0.2374194717
920	0.2373226166
921	0.2372381973
922	0.2371220016
923	0.2368974304
924	0.2365893555
925	0.2365557098
926	0.2364606285
927	0.2362043571
928	0.2361229134
929	0.2358309746
930	0.235708847
931	0.23539814
932	0.235288868
933	0.2351504707
934	0.2350611115
935	0.2349463081
936	0.2348489761
937	0.2344283485
938	0.2343743134
939	0.2341962624
940	0.2341342735
941	0.2340196228
942	0.2339674187
943	0.2337669754
944	0.2335625458
945	0.2335114479
946	0.2332390785
947	0.2329044342
948	0.2327121925
949	0.2324999237
950	0.2322982979
951	0.2319128799
952	0.2318299294
953	0.2317185211
954	0.2316824722
955	0.2314315987
956	0.231234417
957	0.2310321045
958	0.2306871796
959	0.2304805374
960	0.2303641129
961	0.2300868225
962	0.2299474716
963	0.2299078178
964	0.2298691177
965	0.2297650528
966	0.2292633629
967	0.22920578
968	0.2290370941
969	0.2289599991
970	0.2287953949
971	0.2284667015
972	0.2283866119
973	0.2280763817
974	0.227980423
975	0.2277081871
976	0.2275893593
977	0.2273940277
978	0.2272677803
979	0.2271386337
980	0.2270799828
981	0.2268753052
982	0.2267865944
983	0.2266910553
984	0.2265852737
985	0.2261715126
986	0.2261003876
987	0.2258746719
988	0.2257665062
989	0.2257154083
990	0.2254726219
991	0.2253969955
992	0.2252595901
993	0.2250258827
994	0.2249583054
995	0.2247150421
996	0.2246187401
997	0.2245063591
998	0.2244182968
999	0.2242292213
